,curve_date,curve_num,curve_name,dH,dH_std,Tm,Tm_std,fmax,fmax_std,fmin,fmin_std,s1,s1_std,s2,s2_std,rmse,celsius_min,celsius_max,data_file,blank,pass_qc,SEQID,conc_uM,Na_mM,Cuvette,dG_37,dS
22110802_4_CoolingCurve,22110802,4,CoolingCurve,-28.673209756047928,0.2989402875736831,41.372541241613625,0.08702115036511396,0.20250564223454817,0.00287494289778136,0.005846053040861263,0.00033742564655166743,0.0006830862156741446,3.203950399513437e-05,1.3011225622694411e-05,3.928776125278006e-05,0.0004423538830588776,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22110802_TETRAloop7_hairpin_25mM-Na/4_CoolingCurve.csv,,True,TETNNN1390,9.0,25.0,ECL micro cuvette,-0.3986194175235474,-0.09116424419965946
22110802_5_SecondaryCoolingCurve,22110802,5,SecondaryCoolingCurve,-38.4182018796443,1.5413531560745166,38.561689563630594,0.2546427299976734,0.01152994420705427,0.00018936810739439067,0.009853709428219323,3.611037204738671e-05,3.1268128775296944e-05,2.5963499281453656e-06,8.396011573275075e-05,2.753479591889592e-06,5.3560192011108594e-05,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22110802_TETRAloop7_hairpin_25mM-Na/5_SecondaryCoolingCurve.csv,,True,TETNNN1511,9.0,25.0,ECL micro cuvette,-0.19247691677166168,-0.12324915351562998
23021722_3_CoolingCurve,23021722,3,CoolingCurve,-32.63569826748277,0.8926188425364273,39.49238542897776,0.22325933849771148,0.26122446575363345,0.004298369284317803,-0.001965118125620738,0.0013626017798087661,0.0032486074957156497,0.00011653731254770098,0.0011799159035819073,5.72757233082212e-05,0.0018612424532348582,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23021722_order90_12/3_CoolingCurve.csv,,True,TETNNN2253,6.0,25.0,eCuvette,-0.2601718212800221,-0.10438667240432936
23021722_6_CoolingCurve,23021722,6,CoolingCurve,-25.233866541518456,0.5531872834505592,44.48861071831417,0.20599446936942914,0.44182989529072964,0.009707797334988437,-0.0014078172940011624,0.001371232500182654,0.0030699235725635265,0.00013608101923506357,0.00033056438368861407,0.0001186695098947475,0.001898629829533248,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23021722_order90_12/6_CoolingCurve.csv,,True,TETNNN1696,6.0,25.0,eCuvette,-0.594910684881767,-0.07944206305541412
23021722_2_CoolingCurve,23021722,2,CoolingCurve,-30.827403517705623,0.6312030642606148,41.115576792236276,0.1698556591241956,0.3862022223138933,0.005600962806293116,-0.0027285678754975645,0.001426872982517751,0.003455953444017501,0.00012207695912666648,0.000686520384927114,7.298915593020908e-05,0.0019885419853705667,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23021722_order90_12/2_CoolingCurve.csv,,True,TETNNN757,6.0,25.0,eCuvette,-0.40371124250190354,-0.0980934782369941
23021722_5_CoolingCurve,23021722,5,CoolingCurve,-29.501066402488394,0.9239278344757795,40.322726391255216,0.27493396918627855,0.307060091082264,0.006961979724667433,-0.0032298887166842677,0.001790737427279773,0.0035997620698811073,0.00016497505170019733,0.0015471531196360466,9.023075699153664e-05,0.002394814117062607,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23021722_order90_12/5_CoolingCurve.csv,,True,TETNNN2108,6.0,25.0,eCuvette,-0.3127033507322561,-0.09411047251896225
23021722_1_CoolingCurve,23021722,1,CoolingCurve,-28.002711419774748,0.732919012587849,42.22854798308638,0.22951655886310524,0.3847824335389612,0.008441642904010282,-0.001129848711387299,0.0016334545743317103,0.003217112529750654,0.0001515816170043941,0.0006199682357772573,0.00010784276891534573,0.002231648640450831,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23021722_order90_12/1_CoolingCurve.csv,,True,TETNNN2229,6.0,25.0,eCuvette,-0.46424692247193056,-0.0887907931559014
23021722_4_CoolingCurve,23021722,4,CoolingCurve,-39.09915243199588,1.2577409656116245,38.89736728422597,0.21294858420531726,0.21762007271176,0.004232560878884836,-0.00411637552096622,0.001574561729358931,0.0033251109206096086,0.0001160229569843079,0.002005995441115349,5.809570972454055e-05,0.0023309997480664628,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23021722_order90_12/4_CoolingCurve.csv,,True,TETNNN1781,6.0,25.0,eCuvette,-0.2377377938198163,-0.1252987736197842
22110609_4_SecondaryCoolingCurve,22110609,4,SecondaryCoolingCurve,-40.965976109869665,0.2717695940147443,53.16680177368472,0.07511240582689246,0.17704656662607052,0.0036805360549754095,0.007656962657092356,0.00014824813146383195,0.0004890827393340125,7.435865395131833e-06,4.3481195305172804e-05,4.965651135360152e-05,0.0003037711241871029,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22110609_TRIloop7_hairpin_25mM-Na/4_SecondaryCoolingCurve.csv,,True,TRINNN470,9.0,25.0,ECL micro cuvette,-2.029588460152576,-0.1255405050772758
22110609_1_SecondaryMeltingCurve,22110609,1,SecondaryMeltingCurve,-39.919296052711296,0.3149289816099355,52.675393791096006,0.10005725118991521,0.13953927767990976,0.0067408177043417235,0.007618052815094992,0.00025306531675894906,0.0003365193343389805,1.2758792187044416e-05,0.0018309249099326408,9.028414430109443e-05,0.0005171830834391695,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22110609_TRIloop7_hairpin_25mM-Na/1_SecondaryMeltingCurve.csv,,True,TRINNN162,9.0,25.0,ECL micro cuvette,-1.9205092586822592,-0.12251744895704994
22110609_6_SecondaryMeltingCurve,22110609,6,SecondaryMeltingCurve,-36.82823102387293,0.33417246274095835,53.181658997323076,0.13379704092076375,0.19948705227961572,0.009529107719195799,0.004806086130550516,0.0003158970380371593,0.0009001511370005932,1.683492301508774e-05,0.0017218646435046558,0.0001260728758766343,0.0006210558720060618,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22110609_TRIloop7_hairpin_25mM-Na/6_SecondaryMeltingCurve.csv,,True,TRINNN520,9.0,25.0,ECL micro cuvette,-1.8261846789061789,-0.11285521955494682
22110609_3_SecondaryCoolingCurve,22110609,3,SecondaryCoolingCurve,-40.057851065242225,0.21813303707576218,52.44247615993242,0.06188737309003552,0.17584097294366863,0.0032526475628629264,0.006775433948053314,0.00013845338764804593,0.0005597270326305193,7.113830352116217e-06,0.0004521584565067016,4.386649622015759e-05,0.00027836554008622155,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22110609_TRIloop7_hairpin_25mM-Na/3_SecondaryCoolingCurve.csv,,True,TRINNN452,9.0,25.0,ECL micro cuvette,-1.8998977414615437,-0.12303064105684568
22110609_6_SecondaryCoolingCurve,22110609,6,SecondaryCoolingCurve,-36.26975298501041,0.34811089079094537,52.04693084794988,0.11410983652506637,0.3803273308299034,0.008671034516948048,0.005119181305960521,0.00038616648771587036,0.000910655711781283,2.1945961553595282e-05,-0.0013367440614397985,0.00011647000516367057,0.000722196883656405,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22110609_TRIloop7_hairpin_25mM-Na/6_SecondaryCoolingCurve.csv,,True,TRINNN520,9.0,25.0,ECL micro cuvette,-1.6782091504204464,-0.11153165834141535
22110609_3_SecondaryMeltingCurve,22110609,3,SecondaryMeltingCurve,-37.66842621574417,0.3142962168469954,54.72970353882101,0.13868464682777293,0.13605898167551672,0.007982533348534165,0.006212692648890447,0.00021293144516017605,0.0004850038677324253,1.0800487592297076e-05,0.0014346737911696827,0.00010490120521102202,0.0004348456581223513,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22110609_TRIloop7_hairpin_25mM-Na/3_SecondaryMeltingCurve.csv,,True,TRINNN452,9.0,25.0,ECL micro cuvette,-2.03687517821616,-0.11488489775117851
22110609_4_SecondaryMeltingCurve,22110609,4,SecondaryMeltingCurve,-40.55351920287693,0.6768595247367006,55.61930242930588,0.25470478604755437,0.12561776801246258,0.012840055464185306,0.0075685011713802625,0.000329888766812827,0.0004678580388008946,1.5744495571663388e-05,0.0009085203661411967,0.00016984922552084616,0.0007049912961331223,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22110609_TRIloop7_hairpin_25mM-Na/4_SecondaryMeltingCurve.csv,,True,TRINNN470,9.0,25.0,ECL micro cuvette,-2.296681086195362,-0.12334946998768843
22110609_1_SecondaryCoolingCurve,22110609,1,SecondaryCoolingCurve,-38.07983600771024,0.1599268404957914,51.34687430811888,0.04547268028383324,0.31068589541622166,0.0032107412804926933,0.00825678704539412,0.00015905526957540317,0.00033190706941566006,8.760556456150195e-06,-0.000981635459600616,4.347519364278752e-05,0.000303438768873042,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22110609_TRIloop7_hairpin_25mM-Na/1_SecondaryCoolingCurve.csv,,True,TRINNN162,9.0,25.0,ECL micro cuvette,-1.6836113507757382,-0.11735039386404805
22110609_5_SecondaryMeltingCurve,22110609,5,SecondaryMeltingCurve,-31.92246976457199,0.4559848089216472,48.35353556411376,0.2092708182617367,0.04700780848010723,0.005696889849933146,0.008432647175077787,0.00027147556959687257,0.0003070083245504396,1.734186412187806e-05,0.0019296441630238803,7.492734742216621e-05,0.00046348292581207715,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22110609_TRIloop7_hairpin_25mM-Na/5_SecondaryMeltingCurve.csv,,True,TRINNN512,9.0,25.0,ECL micro cuvette,-1.1273060967447404,-0.0992911935122594
22110609_2_SecondaryMeltingCurve,22110609,2,SecondaryMeltingCurve,-35.61820000184524,0.47459306092370257,48.430380877407835,0.14087263319727902,0.1499361349438924,0.006068609030727885,0.005762794582758524,0.00036997981572873347,0.0006845002800104361,2.2424108553594984e-05,0.0010921134965089507,8.224103709058531e-05,0.0006562157406890034,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22110609_TRIloop7_hairpin_25mM-Na/2_SecondaryMeltingCurve.csv,,True,TRINNN445,9.0,25.0,ECL micro cuvette,-1.266027458136462,-0.11075986633470507
22110609_7_SecondaryCoolingCurve,22110609,7,SecondaryCoolingCurve,-32.36667484583136,0.39250366710594975,47.88403732479505,0.12679541538429823,0.20761833614730607,0.004784818032492282,0.00608149106364636,0.0003170419509345339,0.0007806121451920944,2.186515973764622e-05,-0.00021063157097889196,6.459165919198815e-05,0.0005147332613594734,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22110609_TRIloop7_hairpin_25mM-Na/7_SecondaryCoolingCurve.csv,,True,TRINNN544,9.0,25.0,ECL micro cuvette,-1.0973294297299898,-0.10082007227503265
22110609_2_SecondaryCoolingCurve,22110609,2,SecondaryCoolingCurve,-34.880207759689576,0.376744606955313,46.0842070810414,0.09644499436956341,0.20779028183672765,0.004135975857595036,0.006254303736380903,0.00034061092526518194,0.0007165897505156948,2.2743309414594612e-05,5.707301556423516e-05,5.736957717331431e-05,0.0005579215436228044,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22110609_TRIloop7_hairpin_25mM-Na/2_SecondaryCoolingCurve.csv,,True,TRINNN445,9.0,25.0,ECL micro cuvette,-0.9925597673758352,-0.10926212475355067
22110609_7_SecondaryMeltingCurve,22110609,7,SecondaryMeltingCurve,-34.56091388234271,0.373441879193685,47.70242384460578,0.12371752419439233,0.07319276468728413,0.00404733840351145,0.005060760650317214,0.00024045494201960758,0.000834772169540754,1.4799108220184343e-05,0.002147255552748195,5.443793430917788e-05,0.0004203701973007004,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22110609_TRIloop7_hairpin_25mM-Na/7_SecondaryMeltingCurve.csv,,True,TRINNN544,9.0,25.0,ECL micro cuvette,-1.1528214261048975,-0.10771591957516626
22110609_5_SecondaryCoolingCurve,22110609,5,SecondaryCoolingCurve,-32.8718160920812,0.2725510647416283,47.23895193166043,0.08629905362925257,0.14803173140042114,0.0027681351616970296,0.008486640782846722,0.00018865437836509022,0.000330877573278876,1.2775484357557963e-05,0.00018114121221524115,3.73776019834718e-05,0.00030851622557303703,5.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22110609_TRIloop7_hairpin_25mM-Na/5_SecondaryCoolingCurve.csv,,True,TRINNN512,9.0,25.0,ECL micro cuvette,-1.0505135799595022,-0.10259971791752925
23031102_6_SecondaryCoolingCurve,23031102,6,SecondaryCoolingCurve,-41.39060956157777,0.9904800946385672,64.46321767099899,0.2917834543082225,0.37100247008463283,0.015393763443982068,-0.004807837487599692,0.00048049526245805003,0.003229198201700978,1.9557455539435173e-05,-0.00047256912688187214,0.00018487630929289937,0.0011708890791075472,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23031102_Jan_hairpin_rerun_01/6_SecondaryCoolingCurve.csv,,True,MMCNNN2337,9.0,25.0,eCuvette,-3.3669277754186266,-0.12259771654412105
23031102_5_SecondaryCoolingCurve,23031102,5,SecondaryCoolingCurve,-26.640858038502135,1.221049825776744,62.39607722588068,0.8003696152789055,0.4595849443442463,0.03375255051611747,-0.006807529226758757,0.001080186857189247,0.003004625895558055,6.847195460458528e-05,-0.0018287655403665948,0.0003956325771836772,0.002002951391566868,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23031102_Jan_hairpin_rerun_01/5_SecondaryCoolingCurve.csv,,True,MMCNNN2336,9.0,25.0,eCuvette,-2.0163349656866134,-0.07939552820511211
22082723_7_CoolingCurve,22082723,7,CoolingCurve,-48.704259410591625,0.4876644273727369,57.37874125872795,0.18364187771919785,0.2984948255778663,0.025018454198822954,0.006835952386885835,0.00029499910693922093,0.0009656202920775847,1.2771947014354466e-05,0.00018191921707133574,0.00034957121827166107,0.0006737116383217198,5.0,70.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22082723_WC_batch1_hairpin_50mM-Na/7_CoolingCurve.csv,,True,WC788,6.4,50.0,ECL micro cuvette,-3.0028598933533805,-0.1473525697799073
22082723_1_SecondaryMeltingCurve,22082723,1,SecondaryMeltingCurve,-40.355355869650786,0.29249100618168494,57.239023728296786,0.23777051859265563,0.07134480916656663,0.01753739992549732,0.005746942866299107,0.00016861609355939256,0.0009092927082785529,8.05366611178776e-06,0.002811619165777657,0.0002388318214440392,0.00035852452480383183,5.0,70.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22082723_WC_batch1_hairpin_50mM-Na/1_SecondaryMeltingCurve.csv,,True,WC1048,6.4,50.0,ECL micro cuvette,-2.4720948528889375,-0.12214496539339627
22082723_3_SecondaryCoolingCurve,22082723,3,SecondaryCoolingCurve,-43.89764739362701,0.24168905013910094,53.9641859247028,0.08534789559297154,0.22532207024228607,0.007707601823886124,0.003914958747326475,0.000156059222790175,0.0013702607135863687,7.553647636212332e-06,0.0012219779359941008,0.00010851068967287812,0.0003266900840227159,5.0,70.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22082723_WC_batch1_hairpin_50mM-Na/3_SecondaryCoolingCurve.csv,,True,WC200,6.4,50.0,ECL micro cuvette,-2.2765379310512412,-0.13419670953595284
22082723_3_CoolingCurve,22082723,3,CoolingCurve,-43.22329835824546,0.12614173726664085,53.69302793013411,0.04514162181980271,0.2447424352790342,0.004226902217526487,0.005675549030603522,8.867010107262351e-05,0.0009116771065209583,4.356373325901555e-06,0.0006920388670228483,5.9504210201215075e-05,0.00018348505971810483,5.0,70.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22082723_WC_batch1_hairpin_50mM-Na/3_CoolingCurve.csv,,True,WC200,6.4,50.0,ECL micro cuvette,-2.207566522976116,-0.1322448229413811
22082723_6_CoolingCurve,22082723,6,CoolingCurve,-51.524138279807374,0.46690650904596515,58.03410836200916,0.16805117651256685,0.19235124294808928,0.019350391431477848,0.007539762892848648,0.00020330664678952306,0.000746682097798379,8.436840034347321e-06,0.0008308973943749187,0.0002704113606142871,0.00047952848423331177,5.0,70.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22082723_WC_batch1_hairpin_50mM-Na/6_CoolingCurve.csv,,True,WC1154,6.4,50.0,ECL micro cuvette,-3.272392244895929,-0.15557551518591473
22082723_4_SecondaryMeltingCurve,22082723,4,SecondaryMeltingCurve,-43.52176141894041,0.3185484262547255,62.24752038341108,0.3913908240718744,0.1876837504818946,0.05590789391012759,0.005292184538008685,0.00020167849476794184,0.0009922491207028372,8.709016970612608e-06,0.0018499085767529344,0.0007527778467278009,0.00046346758071075266,5.0,70.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22082723_WC_batch1_hairpin_50mM-Na/4_SecondaryMeltingCurve.csv,,True,WC578,6.4,50.0,ECL micro cuvette,-3.276161843088569,-0.12976172682847603
22082723_1_SecondaryCoolingCurve,22082723,1,SecondaryCoolingCurve,-48.35442543125933,3.8171909770268333,51.0000001907347,0.9031591104239619,0.010000000066398732,0.01905710924742572,0.010164963226308096,0.0014402584962936323,0.0007631182496239397,6.739532979469969e-05,0.0031126289888763203,0.0006502170706923244,0.0030825251754428777,5.0,70.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22082723_WC_batch1_hairpin_50mM-Na/1_SecondaryCoolingCurve.csv,,True,WC1048,6.4,50.0,ECL micro cuvette,-2.088421918439495,-0.1491729921419308
22082723_1_CoolingCurve,22082723,1,CoolingCurve,-43.72167317767261,0.687529025482548,54.83634953822215,0.30265231741713877,0.08523673099044256,0.019312803306923268,0.007320904048538732,0.0003108162854637714,0.0006731340870793634,1.4641522273891936e-05,0.0019720064374220136,0.00026907244805442085,0.0006646629239755265,5.0,70.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22082723_WC_batch1_hairpin_50mM-Na/1_CoolingCurve.csv,,True,WC1048,6.4,50.0,ECL micro cuvette,-2.377644820556786,-0.13330333179789078
22082723_7_SecondaryCoolingCurve,22082723,7,SecondaryCoolingCurve,-52.316099085191105,1.3391683735228967,56.91231263219608,0.411727173771862,0.15324625201753528,0.0473020300561416,0.005188628760842723,0.0006223548177941649,0.0015773192108636813,2.5952644277477907e-05,0.0024397624044505406,0.000665325468669736,0.001461767086266097,5.0,70.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22082723_WC_batch1_hairpin_50mM-Na/7_SecondaryCoolingCurve.csv,,True,WC788,6.4,50.0,ECL micro cuvette,-3.156175306334126,-0.15850370394601637
22082723_4_MeltingCurve,22082723,4,MeltingCurve,-43.426650245334415,0.37544533030176563,62.45797053835273,0.46417158091273153,0.25580500217332747,0.06954744087076824,0.007734333456395362,0.0002784336271641109,0.0004136932171912022,1.1535301083474086e-05,0.00035077953222728553,0.0009354825144358898,0.000541783164200315,5.0,70.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22082723_WC_batch1_hairpin_50mM-Na/4_MeltingCurve.csv,,True,WC578,6.4,50.0,ECL micro cuvette,-3.2941839276094687,-0.12939695733588572
23012106_3_MeltingCurve,23012106,3,MeltingCurve,-40.75403352793083,0.7437307721320041,67.92473966391299,0.5032017610492026,0.010000000312639938,0.2835242535983693,0.004552219705701535,0.0008762190982314271,0.00144446487586114,3.2327854248241484e-05,0.006772128880578432,0.0008224999361676857,0.0022952687433809914,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23012106_WC_remeasure_01/3_MeltingCurve.csv,,True,WC1432,6.0,25.0,eCuvette,-3.6951076422355973,-0.11948710587036993
23012106_1_SecondaryCoolingCurve,23012106,1,SecondaryCoolingCurve,-40.149266220308064,2.916592072492963,67.97287823399273,1.2424541477002042,0.9514258660103408,0.18631422614294985,0.006456842781611044,0.0032419383719527804,0.001467613693311609,0.00012750591765714036,-0.007169395071458862,0.002184056714375957,0.008112316912650618,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23012106_WC_remeasure_01/1_SecondaryCoolingCurve.csv,,True,WC68,6.0,25.0,eCuvette,-3.6454263644338605,-0.11769737177454201
